"","lagoslakeid","FullLakeArea_ha","FullLakePerimeter_km","FullLakeEdgeArea_ha","AvgFullLakeShapeIndex","FullLakeCoreArea_ha","AvgFullLakeCoreAreaIndex","nLakePatches","BuffArea_ha","EdgeLengthInBuff_km","EdgeAreaInBuff_ha","EdgeAreaInBuff_pct","BufferWidth_m"
"3158","6350",685.98,34.62,101.61,4.758929,2921850,0.7820308,2,2245.926,8.1248,24.3744,0.01085272,2000
"3159","70778",22.05,4.86,12.33,2.53125,97200,0.4408163,1,1865.096,4.573,13.719,0.007355653,2000
"3160","18745",258.21,30.78,84.24,14.78277,217462.5,0.4887156,8,1564.333,11.2924,33.8772,0.02165601,2000
"3161","31312",56.34,15.06,38.07,14.78445,20300,0.3035822,9,2248.455,12.1832,36.5496,0.01625543,2000
"3162","95773",45.9,4.2,11.97,1.521739,339300,0.7392157,1,1450.422,3.4104,10.2312,0.007053945,2000
"3163","42913",0,0,0,NA,0,NA,0,1694.765,0,0,0,2000
"3164","74917",18.9,10.86,18.72,10.42521,600,0.00952381,3,1601.574,8.2232,24.6696,0.01540335,2000
"3165","72782",246.51,30.78,87.3,12.59035,227442.9,0.590477,7,1494.037,22.2499,66.7497,0.04467741,2000
"3166","35433",0,0,0,NA,0,NA,0,1699.704,0,0,0,2000
"3167","61475",298.26,29.88,78.12,10.53614,366900,0.548205,6,1521.782,10.3535,31.0605,0.02041061,2000
"3168","16531",62.1,11.28,31.68,6,101400,0.4223421,3,1488.14,9.4213,28.2639,0.01899277,2000
"3169","74918",298.44,30.96,79.92,11.48351,364200,0.5109737,6,1473.498,21.5855,64.7565,0.04394748,2000
"3170","77008",94.05,13.38,37.17,7.710849,113760,0.5590807,5,1667.925,11.2885,33.8655,0.02030397,2000
"3171","49068",6.84,2.58,5.94,2.388889,9000,0.1315789,1,1431.031,2.3327,6.9981,0.004890251,2000
"3172","127701",100.17,13.38,34.29,7.337143,164700,0.5183554,4,1448.609,10.9719,32.9157,0.02272229,2000
"3173","90654",7.47,2.46,5.85,2.157895,16200,0.2168675,1,1483.528,2.0173,6.0519,0.004079398,2000
"3174","2918",5.67,1.08,2.88,1.125,27900,0.4920635,1,1862.75,0.8158,2.4474,0.001313864,2000
"3175","70779",34.02,6.78,17.19,2.897436,168300,0.494709,1,1724.273,0.0854,0.2562,0.0001485844,2000
"3176","34384",58.95,6.84,18.54,3.235507,202050,0.6201609,2,1405.338,4.4211,13.2633,0.009437804,2000
"3177","1358",7028.46,125.64,369.63,5.036374,33294150,0.6766645,2,2205.995,9.2239,27.6717,0.01254386,2000
"3178","134987",34.92,5.22,14.67,3.104505,101250,0.4835922,2,1597.1,2.5961,7.7883,0.004876527,2000
"3179","41865",39.51,9.84,22.14,6.954828,57900,0.3664587,3,1595.411,4.1267,12.3801,0.007759816,2000
"3180","138067",140.67,13.68,38.79,6.648504,203760,0.6497154,5,1483.745,10.9559,32.8677,0.02215185,2000
"3181","135996",424.17,29.82,82.44,10.75946,569550,0.5523617,6,1445.386,17.5086,52.5258,0.03634033,2000
"3182","53323",10.71,3.9,8.46,4.113725,11250,0.1811594,2,1530.732,2.5156,7.5468,0.00493019,2000
"3183","141092",0,0,0,NA,0,NA,0,1563.334,0,0,0,2000
"3184","129780",0,0,0,NA,0,NA,0,1448.144,0,0,0,2000
"3185","140101",4.32,2.58,4.14,3.071429,1800,0.04166667,1,1925.352,2.4492,7.3476,0.003816238,2000
"3186","17585",24.75,4.26,11.7,2.941729,65250,0.5124163,2,1455.431,1.3431,4.0293,0.002768457,2000
"3187","67746",7.38,2.94,5.85,2.578947,15300,0.2073171,1,1425.58,2.5304,7.5912,0.00532499,2000
"3188","104960",0,0,0,NA,0,NA,0,1512.257,0,0,0,2000
"3189","4134",21.42,6.3,14.76,3.387097,66600,0.3109244,1,4563.708,5.7517,17.2551,0.003780939,2000
"3190","102860",78.66,7.62,22.05,3.017016,283050,0.720642,2,1438.547,5.3268,15.9804,0.01110871,2000
"3191","95774",0,0,0,NA,0,NA,0,1842.003,0,0,0,2000
"3192","93770",6.3,1.2,3.15,1.176471,31500,0.5,1,1519.537,0.9678,2.9034,0.001910714,2000
"3193","81241",37.8,13.2,30.42,10.12692,18450,0.2125123,4,1587.161,9.5198,28.5594,0.01799401,2000
"3194","48046",27.18,5.82,16.02,4.589163,37200,0.3980262,3,1608.619,4.4262,13.2786,0.008254658,2000
"3195","56327",45.18,3.96,11.25,1.466667,339300,0.750996,1,1538.817,2.8046,8.4138,0.005467707,2000
"3196","3468",1085.85,61.62,168.39,20.97438,917460,0.5226927,10,2669.157,30.6134,91.8402,0.03440794,2000
"3197","44968",140.31,15.6,37.53,4.533333,513900,0.6608033,2,1408.808,5.5744,16.7232,0.01187046,2000
"3198","109107",57.96,10.98,29.43,7.039785,71325,0.4633324,4,2092.821,8.8402,26.5206,0.01267218,2000
"3199","119468",86.04,11.52,32.58,6.121359,133650,0.556139,4,1586.573,6.6068,19.8204,0.01249259,2000
"3200","3798",808.56,21.54,63.99,1.889474,7445700,0.9208593,1,1727.624,9.8436,29.5308,0.0170933,2000
"3201","1722",46.17,8.28,22.59,6.911905,47160,0.4513539,5,1586.773,5.0423,15.1269,0.009533122,2000
"3202","4064",868.41,33.24,91.71,11.374,1294500,0.5076689,6,3815.021,16.4387,49.3161,0.01292682,2000
"3203","37563",54.54,10.56,28.17,8.242377,52740,0.4221281,5,1479.938,5.4285,16.2855,0.01100418,2000
"3204","136935",173.7,16.02,46.35,5.146631,424500,0.7381233,3,1607.929,8.7365,26.2095,0.01630016,2000
"3205","71768",55.71,8.4,23.4,4.746009,107700,0.5795213,3,1446.624,6.1009,18.3027,0.01265201,2000
"3206","119469",92.61,12.84,34.65,5.019374,289800,0.4909047,2,1864.288,10.0417,30.1251,0.01615904,2000
"3207","60440",54.18,10.8,29.43,8.667326,41250,0.429626,6,1500.535,8.797,26.391,0.01758773,2000
"3208","136934",157.05,14.46,39.42,6.996374,235260,0.5684604,5,1981.69,8.5506,25.6518,0.0129444,2000
"3209","13489",61.47,5.88,16.38,2.880319,225450,0.6419614,2,1648.058,4.645,13.935,0.008455405,2000
"3210","32364",0,0,0,NA,0,NA,0,1446.978,0,0,0,2000
"3211","60441",449.55,15.72,43.56,1.84507,4059900,0.9031031,1,1457.085,10.0286,30.0858,0.02064793,2000
"3212","77009",34.38,6.66,15.66,5.474153,62400,0.3927908,3,1705.039,5.3977,16.1931,0.009497203,2000
"3213","132882",0,0,0,NA,0,NA,0,1450.784,0,0,0,2000
"3214","58401",0,0,0,NA,0,NA,0,1602.85,0,0,0,2000
"3215","134986",0,0,0,NA,0,NA,0,1480.185,0,0,0,2000
"3216","139061",106.38,12.18,33.03,7.18189,146700,0.5694176,5,1493.223,7.4351,22.3053,0.01493769,2000
"3217","30232",41.58,6.78,18.9,4.446652,75600,0.5359951,3,1445.978,5.3779,16.1337,0.01115764,2000
"3218","10409",377.37,39.6,106.83,17.03695,300600,0.5465866,9,2060.521,25.6915,77.0745,0.03740534,2000
"3219","25082",323.28,30.42,82.71,8.85513,601425,0.5401928,4,1478.36,19.5737,58.7211,0.03972044,2000
"3220","97852",21.51,2.82,7.74,2.132632,68850,0.6228761,2,1453.969,2.6415,7.9245,0.005450252,2000
"3221","19722",57.78,8.46,21.15,2.764706,366300,0.6339564,1,1621.615,6.7858,20.3574,0.01255378,2000
"3222","100850",6.21,1.74,4.86,1.705882,13500,0.2173913,1,1590.757,0.1339,0.4017,0.0002525214,2000
"3223","13490",31.32,4.38,12.51,1.921053,188100,0.6005747,1,1695.958,2.6672,8.0016,0.00471804,2000
"3224","82270",0,0,0,NA,0,NA,0,1439.548,0,0,0,2000
"3225","133974",40.23,10.56,25.02,7.204762,50700,0.3429472,3,1582.177,7.9275,23.7825,0.0150315,2000
"3226","51187",11.88,2.82,7.2,2.043478,46800,0.3939394,1,1472.743,2.2393,6.7179,0.004561489,2000
"3227","12500",249.21,25.02,64.62,10.56546,369180,0.5180396,5,1424.861,10.9352,32.8056,0.02302371,2000
"3228","14534",9.09,4.38,8.28,3.47619,8100,0.08910891,1,1550.591,0.5069,1.5207,0.0009807231,2000
"3229","72783",116.55,13.08,34.74,7.891888,163620,0.4941947,5,1563.53,9.9544,29.8632,0.01909986,2000
"3230","140100",111.69,19.32,53.01,12.45834,73350,0.5093153,8,1469.04,12.7488,38.2464,0.02603497,2000
"3231","101904",17.19,3.9,10.35,4.000467,22800,0.3880882,3,1629.271,3.102,9.306,0.005711758,2000
"3232","15516",4.23,1.38,3.33,1.642857,9000,0.212766,1,1580.896,1.0407,3.1221,0.001974893,2000
"3233","140099",0,0,0,NA,0,NA,0,1457.498,0,0,0,2000
"3234","112222",209.07,25.98,65.97,10.16611,357750,0.4820198,4,1457.269,8.0688,24.2064,0.0166108,2000
"3235","100851",122.13,13.62,38.79,7.031659,166680,0.6003047,5,1475.703,10.9424,32.8272,0.02224513,2000
"3236","70783",5190.3,72.9,216.09,6.388789,12435525,0.865179,4,1948.753,16.1634,48.4902,0.02488268,2000
"3237","46994",232.2,16.74,48.06,6.087171,460350,0.5703738,4,1674.883,9.8093,29.4279,0.01757013,2000
"3238","1141",30.69,5.58,13.59,3.376396,85500,0.5418118,2,6196.938,4.5271,13.5813,0.002191615,2000
"3239","131865",0,0,0,NA,0,NA,0,1721.982,0,0,0,2000
"3240","32366",17.82,3.06,7.74,1.758621,100800,0.5656566,1,1501.912,1.3415,4.0245,0.002679585,2000
"3241","132881",43.65,6.78,18.36,5.114167,63225,0.5249893,4,1406.773,4.5651,13.6953,0.009735259,2000
"3242","2720",34.02,7.74,19.98,5.575236,46800,0.3951781,3,2556.462,4.335,13.005,0.005087109,2000
"3243","60442",11.34,2.34,6.21,2.435294,25650,0.4485275,2,1499.678,1.9113,5.7339,0.003823422,2000
"3244","134985",0,0,0,NA,0,NA,0,1436.07,0,0,0,2000
"3245","135995",7.47,1.92,5.13,1.684211,23400,0.313253,1,1494.868,1.6483,4.9449,0.003307917,2000
"3246","50145",11.25,3.72,8.91,3.875,11700,0.2083973,2,1541.032,3.0573,9.1719,0.005951789,2000
"3247","2639",0,0,0,NA,0,NA,0,2244.39,0,0,0,2000
"3248","136932",199.17,27.9,74.97,15.43242,138000,0.4670623,9,1687.439,12.577,37.731,0.02235992,2000
"3249","77010",253.17,13.2,37.53,3.697222,1078200,0.7191753,2,1895.562,5.161,15.483,0.008168026,2000
"3250","73869",66.33,10.56,29.07,5.500518,124200,0.5185634,3,2123.574,8.4305,25.2915,0.01190987,2000
"3251","2676",93.87,14.52,40.77,3.723077,531000,0.5656759,1,2559.945,8.4698,25.4094,0.00992576,2000
"3252","87539",120.6,13.44,38.07,5.41762,275100,0.508633,3,1489.113,9.7822,29.3466,0.01970744,2000
"3253","95776",117.45,16.98,34.65,13.4131,165600,0.2923528,5,1674.473,7.8919,23.6757,0.01413919,2000
"3254","3756",67.05,9.6,26.64,5.955893,101025,0.5327464,4,1850.185,7.7239,23.1717,0.01252399,2000
"3255","22969",21.51,5.1,13.41,4.67619,27000,0.3460136,3,1495.955,4.1611,12.4833,0.008344705,2000
"3256","122645",154.71,11.64,33.3,3.289001,607050,0.6794658,2,1453.136,7.1586,21.4758,0.01477894,2000
"3257","138064",18.72,3,8.01,1.724138,107100,0.5721154,1,1487.228,2.0994,6.2982,0.004234858,2000
"3258","75979",39.87,9.42,24.93,5.519949,74700,0.2521274,2,1768.312,5.6533,16.9599,0.00959101,2000
"3259","101905",39.15,7.68,19.17,4.647368,99900,0.4150875,2,1602.408,5.6071,16.8213,0.01049751,2000
"3260","55307",22.86,7.38,17.82,7.594678,12600,0.2011267,4,2051.399,4.3967,13.1901,0.006429807,2000
"3261","39684",149.04,12.54,35.55,4.70765,378300,0.6739927,3,1485.086,8.2586,24.7758,0.01668308,2000
"3262","117345",101.43,20.22,51.84,13.84845,61987.5,0.4413214,8,1416.189,12.7583,38.2749,0.02702669,2000
"3263","42918",88.29,9.84,27.36,4.789498,203100,0.5085741,3,1530.799,8.4692,25.4076,0.01659761,2000
"3264","13579",13.68,3.96,9.54,3.647059,20700,0.3076654,2,1479.983,3.1904,9.5712,0.006467099,2000
"3265","78071",0,0,0,NA,0,NA,0,1444.342,0,0,0,2000
"3266","82271",119.97,16.08,43.83,9.201089,126900,0.550527,6,1427.139,11.7215,35.1645,0.02463986,2000
"3267","56328",43.47,11.1,25.2,8.500806,45675,0.3313688,4,1486.71,8.2774,24.8322,0.01670279,2000
"3268","38598",135.18,18.54,50.22,11.87644,106200,0.4963063,8,1641.615,11.7397,35.2191,0.02145394,2000
"3269","2195",0,0,0,NA,0,NA,0,4109.908,0,0,0,2000
"3270","118407",129.06,17.52,46.53,7.862161,206325,0.5119201,4,1451.548,12.3595,37.0785,0.02554411,2000
"3271","65667",96.84,12.9,35.01,9.147794,103050,0.4225645,6,1585.989,9.5873,28.7619,0.01813499,2000
"3272","92705",29.16,4.2,11.7,1.944444,174600,0.5987654,1,1544.16,1.478,4.434,0.002871464,2000
"3273","42919",24.21,5.64,14.31,5.077273,33000,0.3513488,3,1534.653,2.2028,6.6084,0.004306121,2000
"3274","69769",0,0,0,NA,0,NA,0,1549.73,0,0,0,2000
"3275","89642",355.32,43.32,121.05,13.29488,390450,0.5812675,6,1916.963,20.6419,61.9257,0.03230407,2000
"3276","6382",16.74,2.46,6.57,1.464286,101700,0.6075269,1,1769.047,1.8859,5.6577,0.003198163,2000
"3277","107054",69.21,8.28,22.68,5.350749,116325,0.561755,4,1510.492,6.552,19.656,0.01301298,2000
"3278","29175",0,0,0,NA,0,NA,0,1518.939,0,0,0,2000
"3279","39686",93.15,9.84,28.26,4.67167,216300,0.6015604,3,1464.135,5.3838,16.1514,0.01103136,2000
"3280","1131",16.29,2.28,6.48,1.407407,98100,0.6022099,1,1550.582,1.8823,5.6469,0.003641793,2000
"3281","42920",252.45,18.9,54.72,6.331547,494325,0.6456481,4,1530.173,5.1165,15.3495,0.01003122,2000
"3282","93771",65.79,7.56,21.33,4.089744,148200,0.6490268,3,1566.089,5.6332,16.8996,0.01079096,2000
"3283","6380",26.73,3.66,10.08,1.742857,166500,0.6228956,1,1605.267,2.7965,8.3895,0.005226234,2000
"3284","106028",429.66,24.54,69.3,5.710334,1201200,0.6455366,3,1435.158,11.4583,34.3749,0.023952,2000
"3285","139060",72.27,12.12,30.06,8.84671,84420,0.4612292,5,1450.704,7.0904,21.2712,0.01466268,2000
"3286","28119",0,0,0,NA,0,NA,0,1415.839,0,0,0,2000
"3287","138062",107.82,11.34,32.85,4.822332,249900,0.6105309,3,1712.765,6.2899,18.8697,0.0110171,2000
"3288","95777",114.39,12.36,35.28,5.284778,263700,0.5800458,3,1822.558,4.9752,14.9256,0.008189368,2000
"3289","94761",306.9,31.86,84.6,12.25942,317571.4,0.4814731,7,1587.798,21.8792,65.6376,0.04133876,2000
"3290","19725",82.71,11.46,31.86,8.244978,84750,0.4879326,6,1993.314,9.0455,27.1365,0.01361376,2000
"3291","812",10.71,1.74,4.77,1.318182,59400,0.5546218,1,2106.853,1.3655,4.0965,0.001944369,2000
"3292","12501",11.52,2.04,5.4,1.478261,61200,0.53125,1,1720.582,1.5783,4.7349,0.002751917,2000
"3293","24048",302.13,19.62,52.56,7.905474,623925,0.587077,4,1609.091,11.4887,34.4661,0.02141961,2000
"3294","90656",60.48,8.4,22.32,5.16301,127200,0.4502079,3,1519.657,5.3141,15.9423,0.01049072,2000
"3295","127700",35.73,8.94,22.59,8.065104,26280,0.3641141,5,1514.592,5.7422,17.2266,0.01137375,2000
"3296","107055",43.11,8.64,23.22,6.508201,49725,0.4327842,4,1474.406,7.037,21.111,0.01431831,2000
"3297","43949",383.31,43.5,114.66,12.14405,671625,0.4972477,4,1431.151,36.4473,109.3419,0.07640137,2000
"3298","90657",83.79,18.66,48.42,12.94904,50528.57,0.3606617,7,1650.118,10.394,31.182,0.01889683,2000
"3299","118408",55.08,4.2,12.24,1.4,428400,0.7777778,1,1699.905,3.0648,9.1944,0.005408773,2000
"3300","121611",136.26,23.94,64.08,15.85007,72180,0.485161,10,1672.939,16.5369,49.6107,0.02965481,2000
"3301","120535",13.68,4.44,10.35,4.111842,16650,0.2632616,2,1543.124,3.5479,10.6437,0.006897502,2000
"3302","1886",0,0,0,NA,0,NA,0,1538.034,0,0,0,2000
"3303","97853",193.77,26.76,63.45,8.893103,434400,0.4533071,3,1815.842,7.6472,22.9416,0.01263414,2000
"3304","18662",212.22,27.9,77.4,12.70218,192600,0.5609055,7,1494.469,19.7024,59.1072,0.03955065,2000
"3305","62518",52.83,12.66,30.42,9.665416,44820,0.3612177,5,1545.988,10.9574,32.8722,0.02126291,2000
"3306","114195",72.54,7.5,21.69,3.182676,254250,0.6129709,2,1544.687,5.131,15.393,0.009965128,2000
"3307","60443",0,0,0,NA,0,NA,0,1476.855,0,0,0,2000
"3308","56329",56.43,8.76,24.75,4.983071,105600,0.5366322,3,1474.508,7.1149,21.3447,0.01447581,2000
"3309","124756",42.75,6.66,16.56,2.522727,261900,0.6126316,1,1399.355,4.7719,14.3157,0.01023022,2000
"3310","6343",79.11,12.48,32.58,8.950824,93060,0.3662065,5,1620.413,8.096,24.288,0.01498877,2000
"3311","80216",168.03,21.9,59.85,13.87327,108180,0.558821,10,1681.071,13.8479,41.5437,0.02471263,2000
"3312","22971",4128.3,50.46,150.12,3.458085,19890900,0.8935905,2,1438.481,15.3514,46.0542,0.03201585,2000
"3313","68728",0,0,0,NA,0,NA,0,1556.797,0,0,0,2000
"3314","13493",145.89,23.04,61.74,11.57798,140250,0.4330133,6,1893.47,10.7384,32.2152,0.01701384,2000
"3315","1505",24.57,4.98,14.04,2.441176,105300,0.4285714,1,3865.458,2.5096,7.5288,0.001947712,2000
"3316","74920",73.35,8.46,23.49,5.214385,124650,0.599987,4,1475.23,6.6828,20.0484,0.01359002,2000
"3317","91653",820.62,24.42,71.37,4.710526,2497500,0.5456833,3,1679.843,5.7531,17.2593,0.01027435,2000
"3318","2789",1249.92,44.88,133.2,5.928766,3722400,0.6733303,3,1738.583,4.092,12.276,0.007060923,2000
"3319","49069",0,0,0,NA,0,NA,0,1481.043,0,0,0,2000
"3320","98879",26.1,5.04,14.22,3.477314,59400,0.4114778,2,2035.758,3.8198,11.4594,0.005629058,2000
"3321","99847",806.22,97.38,250.74,35.89024,347175,0.5559136,16,2474.777,74.5729,223.7187,0.09039952,2000
"3322","16532",94.5,15.54,39.06,9.778594,110880,0.432346,5,1411.275,9.1499,27.4497,0.01945029,2000
"3323","50147",183.96,25.74,71.91,12.02986,186750,0.4821896,6,1501.167,18.8894,56.6682,0.03774944,2000
"3324","139058",298.08,40.14,100.89,14.90074,394380,0.3212361,5,1516.345,27.1091,81.3273,0.05363376,2000
"3325","45983",86.94,11.52,30.15,4.477895,283950,0.6298551,2,1557.429,9.3029,27.9087,0.01791972,2000
"3326","136931",18.63,3.72,9.72,2.997585,44550,0.4707792,2,1550.152,2.9035,8.7105,0.005619125,2000
"3327","55309",0,0,0,NA,0,NA,0,1573.347,0,0,0,2000
"3328","25084",84.87,15.24,41.58,8.985,86580,0.4858962,5,1519.979,11.4025,34.2075,0.02250525,2000
"3329","95778",3.87,0.96,2.52,1.142857,13500,0.3488372,1,1426.363,0.817,2.451,0.001718357,2000
"3330","95779",1914.66,87.78,225.72,6.782725,8444700,0.5785253,2,1451.037,6.035,18.105,0.01247728,2000
"3331","106030",138.87,12.54,35.19,6.017011,259200,0.5831046,4,1718.258,10.0478,30.1434,0.017543,2000
"3332","31313",14.22,2.64,7.2,2.392857,35100,0.4663887,2,1463.093,2.1568,6.4704,0.004422412,2000
"3333","15518",0,0,0,NA,0,NA,0,1555.132,0,0,0,2000
"3334","3515",0,0,0,NA,0,NA,0,6236.847,0,0,0,2000
"3335","139057",0,0,0,NA,0,NA,0,1816.733,0,0,0,2000
"3336","122646",0,0,0,NA,0,NA,0,1850.921,0,0,0,2000
"3337","86459",200.7,19.14,53.55,7.710863,294300,0.6693726,5,1551.843,12.8346,38.5038,0.02481165,2000
"3338","31315",29.61,2.88,8.1,1.297297,215100,0.7264438,1,2222.058,2.4901,7.4703,0.003361883,2000
"3339","6368",79.11,11.46,29.16,7.352335,124875,0.4896191,4,1698.12,9.1697,27.5091,0.01619974,2000
"3340","90659",9,2.58,6.39,2.971429,13050,0.2846216,2,1420.802,2.0972,6.2916,0.004428205,2000
"3341","1054",3542.31,78.06,226.62,9.777781,6631380,0.7713307,5,13948.2,12.7952,38.3856,0.002752011,2000
"3342","3596",30.78,7.02,16.65,5.626667,47100,0.3825669,3,1755.831,5.8698,17.6094,0.0100291,2000
"3343","60445",105.12,10.92,27.72,5.435715,258000,0.5235068,3,1732.827,7.1388,21.4164,0.01235923,2000
"3344","62520",224.64,34.32,89.37,13.81726,225450,0.4261429,6,1502.189,18.9297,56.7891,0.03780422,2000
"3345","487",5.85,1.8,4.68,1.764706,11700,0.2,1,2237.364,1.6328,4.8984,0.002189362,2000
"3346","35437",24.48,4.26,11.7,2.954783,63900,0.5216351,2,1611.755,3.5163,10.5489,0.006544978,2000
"3347","100853",16.47,2.16,5.94,1.285714,105300,0.6393443,1,1695.703,1.5625,4.6875,0.00276434,2000
"3348","99848",44.01,6.36,17.28,3.421429,133650,0.5870106,2,1417.619,5.1665,15.4995,0.01093347,2000
"3349","2119",2461.14,68.76,196.2,11.79832,4529880,0.6453723,5,7943.295,30.6862,92.0586,0.01158947,2000
"3350","101906",90.09,18.18,47.7,14.57551,47100,0.3849681,9,1727.883,13.1449,39.4347,0.02282255,2000
"3351","41867",38.16,3.78,10.89,1.5,272700,0.7146226,1,2028.569,2.9822,8.9466,0.004410301,2000
"3352","60447",30.33,4.08,11.7,1.837838,186300,0.6142433,1,1437.313,0.243,0.729,0.0005071963,2000
"3353","51188",57.42,5.64,14.85,2.760204,212850,0.5911273,2,1481.682,4.246,12.738,0.008596988,2000
"3354","129777",218.25,7.26,21.33,1.222222,1969200,0.902268,1,1496.441,4.9664,14.8992,0.009956421,2000
"3355","3974",111.06,17.04,44.82,11.32281,94628.57,0.5224335,7,3491.698,12.4388,37.3164,0.01068718,2000
"3356","78074",34.11,7.98,18.9,6.377315,50700,0.3419414,3,1428.71,5.2106,15.6318,0.0109412,2000
"3357","24050",84.96,16.14,44.1,12.51283,51075,0.4206318,8,1454.336,11.9099,35.7297,0.0245677,2000
"3358","21870",11.97,4.5,10.08,4.466667,9450,0.126506,2,1490.489,3.458,10.374,0.00696013,2000
"3359","98881",21.24,6.06,14.67,5.487302,21900,0.3157949,3,1463.632,4.8572,14.5716,0.009955783,2000
"3360","2769",154.44,17.34,47.61,8.224019,213660,0.5594476,5,1777.025,9.1795,27.5385,0.01549697,2000
"3361","6371",259.02,26.16,72.45,9.869819,310950,0.6397095,6,1810.262,18.1233,54.3699,0.03003428,2000
"3362","130818",96.75,19.44,51.75,16.14502,40909.09,0.4166358,11,1520.422,13.1823,39.5469,0.02601047,2000
"3363","41868",163.62,19.38,54.09,8.356357,273825,0.5323851,4,1713.916,13.4149,40.2447,0.02348114,2000
"3364","123705",120.15,17.28,45.99,7.13366,247200,0.5233483,3,1520.688,11.6209,34.8627,0.02292562,2000
"3365","1467",5.04,1.74,4.32,1.933333,7200,0.1428571,1,3164.457,1.509,4.527,0.001430577,2000
"3366","125819",360.81,11.7,33.57,3.015873,1636200,0.6057967,2,1512.215,4.7281,14.1843,0.009379815,2000
"3367","81243",0,0,0,NA,0,NA,0,1529.835,0,0,0,2000
"3368","127699",15.75,3.72,9.99,2.296296,57600,0.3657143,1,2130.287,3.0179,9.0537,0.004249991,2000
"3369","40762",10.89,2.34,6.48,1.772727,44100,0.4049587,1,1414.743,1.8166,5.4498,0.003852148,2000
"3370","1627",475.11,25.98,71.73,9.271676,806760,0.6068718,5,3928.441,19.4725,58.4175,0.0148704,2000
"3371","31316",141.12,18.66,51.75,5.84119,297900,0.5669477,3,1466.759,12.8299,38.4897,0.02624133,2000
"3372","14537",1959.3,77.1,221.31,14.75342,2172488,0.6551419,8,1793.27,12.852,38.556,0.02150038,2000
"3373","93773",265.86,21.3,61.11,7.973745,409500,0.6189213,5,1418.939,7.1387,21.4161,0.01509304,2000
"3374","109110",67.59,11.4,29.7,7.443333,94725,0.4499452,4,1428.293,7.8824,23.6472,0.01655627,2000
"3375","39688",0,0,0,NA,0,NA,0,1938.57,0,0,0,2000
"3376","62521",55.8,10.02,24.75,4.762727,155250,0.4925227,2,1725.827,7.6921,23.0763,0.01337115,2000
"3377","14538",6.21,1.86,4.32,1.823529,18900,0.3043478,1,1478.555,1.7613,5.2839,0.003573691,2000
"3378","25085",246.96,23.82,63.54,8.797285,458550,0.5425492,4,1441.127,9.284,27.852,0.01932654,2000
"3379","69770",10.53,1.68,4.59,1.272727,59400,0.5641026,1,1454.976,1.3828,4.1484,0.00285118,2000
"3380","3379",235.08,13.38,37.89,5.243992,492975,0.6290791,4,1984.979,6.8575,20.5725,0.01036409,2000
"3381","94764",97.11,7.02,19.62,2.951287,387450,0.592843,2,1425.424,5.3496,16.0488,0.01125896,2000
"3382","35438",106.92,15,38.25,5.438462,343350,0.4997883,2,1821.121,9.8032,29.4096,0.01614918,2000
"3383","21872",3.96,1.2,2.79,1.428571,11700,0.2954545,1,1411.136,1.0591,3.1773,0.002251591,2000
"3384","1355",95.31,10.5,30.33,3.754237,324900,0.6472588,2,1821.499,7.273,21.819,0.0119786,2000
